  # q-path    omega_q   gamma(q)(meV)     g(q)^2 (meV*ryd)          lambda
    2.6320    29.0966      6.3400e-04           2.5660e-01      3.7961e-03
    2.6456    29.0677      1.9060e-03           2.5824e-01      1.1435e-02
    2.6591    29.0369      2.2590e-03           2.5913e-01      1.3581e-02
    2.6726    29.0046      2.2060e-03           2.6077e-01      1.3292e-02
    2.6862    28.9767      1.4070e-03           2.6167e-01      8.4943e-03
    2.6997    28.9479      1.5300e-04           2.6331e-01      9.2552e-04
    2.7133    28.9184      2.9300e-04           2.6445e-01      1.7760e-03
    2.7268    28.8882      2.7500e-04           2.6640e-01      1.6704e-03
    2.7404    28.8577      1.3500e-04           2.6745e-01      8.2175e-04
    2.7539    28.8270      2.1200e-04           2.6957e-01      1.2932e-03
    2.7675    28.7963      2.6700e-04           2.7075e-01      1.6322e-03
    2.7810    28.7661      1.7800e-04           2.7299e-01      1.0904e-03
    2.7945    28.7365      2.1100e-04           2.7463e-01      1.2952e-03
    2.8081    28.7080      2.7700e-04           2.7707e-01      1.7037e-03
    2.8216    28.6808      6.5900e-04           2.7878e-01      4.0610e-03
    2.8352    28.6553      2.8700e-04           2.8120e-01      1.7717e-03
    2.8487    28.6318      4.2500e-04           2.8302e-01      2.6280e-03
    2.8623    28.6107      8.6800e-04           2.8565e-01      5.3752e-03
    2.8758    28.5923      1.0370e-03           2.8716e-01      6.4300e-03
    2.8893    28.5769      1.2080e-03           2.8985e-01      7.4984e-03
    2.9029    28.5646      2.5590e-03           2.9188e-01      1.5898e-02
    2.9164    28.5557      3.1460e-03           2.9434e-01      1.9557e-02
    2.9300    28.5503      2.1980e-03           2.9610e-01      1.3669e-02
    2.9435    28.5485      4.3800e-04           2.9827e-01      2.7242e-03
    2.9760    28.5423      2.4030e-03           2.9355e-01      1.4952e-02
    3.0085    28.5240      6.4600e-04           2.9219e-01      4.0248e-03
    3.0409    28.4941      8.5600e-04           2.8356e-01      5.3443e-03
    3.0734    28.4536      7.2300e-04           2.8092e-01      4.5268e-03
    3.1059    28.4042      3.0500e-04           2.7733e-01      1.9163e-03
    3.1384    28.3479      3.0500e-04           2.7395e-01      1.9239e-03
    3.1708    28.2879      2.3500e-04           2.6975e-01      1.4887e-03
    3.2033    28.2279      1.1200e-04           2.6543e-01      7.1251e-04
    3.2358    28.1722      2.8000e-05           2.6035e-01      1.7883e-04
    3.2683    28.1262      2.1000e-05           2.5575e-01      1.3456e-04
    3.3007    28.0951      8.7000e-05           2.5055e-01      5.5871e-04
    3.3332    28.0845      3.7000e-05           2.4629e-01      2.3779e-04
    3.3657    28.0991      1.0000e-04           2.4184e-01      6.4202e-04
    3.3981    28.1422      2.4400e-04           2.3875e-01      1.5617e-03
    3.4306    28.2157      1.2600e-04           2.3577e-01      8.0227e-04
    3.4631    28.3193      2.1700e-04           2.3487e-01      1.3716e-03
    3.4956    28.4507      4.4200e-04           2.3433e-01      2.7680e-03
    3.5280    28.6061      6.6100e-04           2.3624e-01      4.0946e-03
    3.5605    28.7805      1.0160e-03           2.3851e-01      6.2177e-03
    3.5930    28.9061      1.1400e-04           3.3214e-01      6.9160e-04
    3.6255    28.8697      1.2090e-03           3.2846e-01      7.3531e-03
    3.6579    28.8709      1.2200e-04           3.2495e-01      7.4194e-04
    3.6904    28.9121      5.4400e-04           3.1978e-01      3.2989e-03
    3.7229    28.9926      3.0000e-05           3.1542e-01      1.8092e-04
    3.7554    29.1077      5.0600e-04           3.1048e-01      3.0274e-03
    3.7878    29.2502      7.2000e-05           3.0731e-01      4.2658e-04
    3.8203    29.4117      4.0000e-05           3.0405e-01      2.3440e-04
    3.8528    29.5841      1.4400e-04           3.0299e-01      8.3402e-04
    3.8852    29.7599      1.3900e-04           3.0172e-01      7.9558e-04
    3.9177    29.7681      1.3270e-03           3.4486e-01      7.5910e-03
    3.9502    29.6532      8.7900e-04           3.4381e-01      5.0673e-03
    3.9827    29.5279      7.7000e-05           3.4293e-01      4.4767e-04
    4.0151    29.3927      1.7200e-04           3.4048e-01      1.0092e-03
    4.0476    29.2474      1.5700e-04           3.3889e-01      9.3037e-04
    4.0801    29.0921      1.1050e-03           3.3575e-01      6.6182e-03
    4.1126    28.9269      2.4000e-04           3.3352e-01      1.4539e-03
    4.1450    28.7521      1.5450e-03           3.2966e-01      9.4737e-03
    4.1775    28.5684      9.4000e-05           3.2667e-01      5.8383e-04
    4.2100    28.3769      4.4100e-04           3.2221e-01      2.7761e-03
    4.2424    28.1791      4.1900e-04           3.1887e-01      2.6748e-03

    0.0000    30.5491      6.0000e-06           4.2203e-01      3.2590e-05
    0.0250    30.5477      7.1890e-03           4.1874e-01      3.9052e-02
    0.0499    30.5438      9.4680e-03           4.1467e-01      5.1445e-02
    0.0749    30.5377      5.0160e-03           4.1022e-01      2.7266e-02
    0.0998    30.5298      4.0980e-03           4.0555e-01      2.2287e-02
    0.1248    30.5204      3.0590e-03           4.0039e-01      1.6647e-02
    0.1498    30.5094      1.3200e-03           3.9507e-01      7.1885e-03
    0.1747    30.4968      6.5700e-04           3.8928e-01      3.5809e-03
    0.1997    30.4823      1.3280e-03           3.8288e-01      7.2449e-03
    0.2246    30.4655      6.5200e-04           3.7557e-01      3.5609e-03
    0.2496    30.4460      5.7700e-04           3.6780e-01      3.1553e-03
    0.2746    30.4233      7.3100e-04           3.5961e-01      4.0035e-03
    0.2995    30.3970      9.4300e-04           3.5085e-01      5.1735e-03
    0.3245    30.3668      1.8740e-03           3.4199e-01      1.0302e-02
    0.3494    30.3323      1.8580e-03           3.3364e-01      1.0237e-02
    0.3744    30.2933      8.3300e-04           3.2550e-01      4.6013e-03
    0.3993    30.2495      1.7500e-03           3.1840e-01      9.6946e-03
    0.4243    30.2010      1.3060e-03           3.1209e-01      7.2582e-03
    0.4493    30.1476      1.2080e-03           3.0704e-01      6.7374e-03
    0.4742    30.0894      1.3610e-03           3.0299e-01      7.6201e-03
    0.4992    30.0264      6.3200e-04           2.9980e-01      3.5534e-03
    0.5241    29.9590      1.4910e-03           2.9753e-01      8.4208e-03
    0.5491    29.8876      9.6000e-04           2.9654e-01      5.4478e-03
    0.5741    29.8127      2.5200e-04           2.9555e-01      1.4372e-03
    0.5990    29.7353      2.4200e-04           2.9481e-01      1.3874e-03
    0.6240    29.6565      1.9100e-04           2.9479e-01      1.1008e-03
    0.6489    29.5779      3.7000e-05           2.9436e-01      2.1439e-04
    0.6739    29.5013      3.0000e-05           2.9442e-01      1.7473e-04
    0.6989    29.4289      2.7000e-05           2.9425e-01      1.5803e-04
    0.7238    29.3634      5.4000e-05           2.9380e-01      3.1748e-04
    0.7488    29.3076      3.7000e-05           2.9296e-01      2.1836e-04
    0.7737    29.2642      8.3000e-05           2.9121e-01      4.9129e-04
    0.7987    29.2355      1.2000e-05           2.8859e-01      7.1169e-05
    0.8237    29.2224      3.8000e-05           2.8541e-01      2.2557e-04
    0.8486    29.2246      3.4000e-05           2.8105e-01      2.0180e-04
    0.8736    29.2404      3.3000e-05           2.7617e-01      1.9565e-04
    0.8985    29.2669      2.3600e-04           2.7154e-01      1.3967e-03
    0.9235    29.3014      2.6500e-04           2.6651e-01      1.5646e-03
    0.9484    29.3408      1.1900e-04           2.6189e-01      7.0070e-04
    0.9734    29.3824      5.4300e-04           2.5725e-01      3.1883e-03
    0.9984    29.4241      3.1300e-04           2.5320e-01      1.8326e-03
    1.0078    29.4294      5.2900e-04           2.5263e-01      3.0962e-03
    1.0172    29.4348      2.3400e-04           2.5208e-01      1.3691e-03
    1.0266    29.4402      4.2800e-04           2.5164e-01      2.5032e-03
    1.0360    29.4458      4.3000e-04           2.5123e-01      2.5139e-03
    1.0454    29.4513      5.5900e-04           2.5086e-01      3.2669e-03
    1.0548    29.4568      7.5900e-04           2.5041e-01      4.4341e-03
    1.0643    29.4623      2.3400e-04           2.5037e-01      1.3665e-03
    1.0737    29.4676      2.7000e-04           2.5010e-01      1.5762e-03
    1.0831    29.4728      2.0400e-04           2.5001e-01      1.1905e-03
    1.0925    29.4779      4.2000e-04           2.4988e-01      2.4501e-03
    1.1019    29.4828      5.3000e-05           2.4985e-01      3.0908e-04
    1.1113    29.4876      1.2700e-04           2.4975e-01      7.4038e-04
    1.1207    29.4921      8.8000e-05           2.4998e-01      5.1286e-04
    1.1302    29.4965      1.1600e-04           2.5006e-01      6.7585e-04
    1.1396    29.5006      6.3000e-05           2.4989e-01      3.6695e-04
    1.1490    29.5046      4.6000e-05           2.4997e-01      2.6786e-04
    1.1584    29.5083      5.6000e-05           2.5019e-01      3.2601e-04
    1.1678    29.5118      2.0000e-05           2.5026e-01      1.1640e-04
    1.1772    29.5150      4.8000e-05           2.5037e-01      2.7931e-04
    1.1866    29.5180      4.3000e-05           2.5052e-01      2.5016e-04
    1.1960    29.5207      8.4000e-05           2.5063e-01      4.8860e-04
    1.2055    29.5232      3.7000e-05           2.5062e-01      2.1518e-04
    1.2149    29.5254      3.8000e-05           2.5073e-01      2.2096e-04
    1.2243    29.5273      9.0000e-06           2.5086e-01      5.2327e-05
    1.2337    29.5289      5.7000e-05           2.5074e-01      3.3137e-04
    1.2431    29.5303      1.9000e-05           2.5080e-01      1.1045e-04
    1.2525    29.5313      4.0000e-05           2.5085e-01      2.3250e-04
    1.2619    29.5321      1.0300e-04           2.5082e-01      5.9866e-04
    1.2714    29.5326      1.5000e-05           2.5103e-01      8.7180e-05
    1.2808    29.5327      7.0000e-06           2.5110e-01      4.0684e-05
    1.2878    29.5326      1.6000e-05           2.5111e-01      9.2992e-05
    1.2949    29.5324      6.0000e-06           2.5084e-01      3.4873e-05
    1.3020    29.5319      3.5000e-05           2.5082e-01      2.0343e-04
    1.3090    29.5313      4.0000e-05           2.5085e-01      2.3250e-04
    1.3161    29.5306      3.2000e-05           2.5080e-01      1.8601e-04
    1.3231    29.5297      1.7000e-05           2.5079e-01      9.8824e-05
    1.3302    29.5286      3.1000e-05           2.5075e-01      1.8022e-04
    1.3373    29.5273      9.0000e-06           2.5086e-01      5.2327e-05
    1.3443    29.5259      1.2000e-05           2.5074e-01      6.9776e-05
    1.3514    29.5243      5.7000e-05           2.5058e-01      3.3147e-04
    1.3584    29.5226      7.1000e-05           2.5055e-01      4.1293e-04
    1.3655    29.5207      8.4000e-05           2.5063e-01      4.8860e-04
    1.3726    29.5187      5.6000e-05           2.5052e-01      3.2578e-04
    1.3796    29.5165      3.0000e-05           2.5046e-01      1.7455e-04
    1.3867    29.5142      7.6000e-05           2.5026e-01      4.4226e-04
    1.3937    29.5118      2.0000e-05           2.5026e-01      1.1640e-04
    1.4008    29.5092      7.7000e-05           2.5014e-01      4.4824e-04
    1.4079    29.5065      2.8000e-05           2.5013e-01      1.6302e-04
    1.4149    29.5036      7.5000e-05           2.4991e-01      4.3676e-04
    1.4220    29.5006      6.3000e-05           2.4989e-01      3.6695e-04
    1.4290    29.4976      6.0000e-05           2.4999e-01      3.4955e-04
    1.4361    29.4943      2.9000e-05           2.5010e-01      1.6899e-04
    1.4432    29.4910      2.7000e-05           2.5000e-01      1.5737e-04
    1.4502    29.4876      1.2700e-04           2.4975e-01      7.4038e-04
    1.4573    29.4840      9.0000e-05           2.4991e-01      5.2481e-04
    1.4643    29.4804      1.9000e-04           2.4975e-01      1.1082e-03
    1.4714    29.4766      9.9000e-05           2.4977e-01      5.7758e-04
    1.4785    29.4728      2.0400e-04           2.5001e-01      1.1905e-03
    1.4855    29.4689      4.1200e-04           2.5000e-01      2.4049e-03
    1.4926    29.4649      2.1200e-04           2.5028e-01      1.2378e-03
    1.4996    29.4609      4.2400e-04           2.5029e-01      2.4763e-03
    1.5067    29.4568      7.5900e-04           2.5041e-01      4.4341e-03
    1.5138    29.4527      1.7600e-04           2.5073e-01      1.0285e-03
    1.5208    29.4485      3.6200e-04           2.5102e-01      2.1160e-03
    1.5279    29.4444      4.0800e-04           2.5127e-01      2.3855e-03
    1.5349    29.4402      4.2800e-04           2.5164e-01      2.5032e-03
    1.5420    29.4361      3.2400e-04           2.5195e-01      1.8955e-03
    1.5491    29.4320      1.5900e-04           2.5236e-01      9.3044e-04
    1.5561    29.4280      5.4100e-04           2.5272e-01      3.1667e-03
    1.5632    29.4241      3.1300e-04           2.5320e-01      1.8326e-03
    1.5841    29.3821      5.9600e-04           2.5746e-01      3.4995e-03
    1.6051    29.3388      3.7000e-05           2.6206e-01      2.1789e-04
    1.6261    29.2950      4.6200e-04           2.6658e-01      2.7289e-03
    1.6470    29.2521      2.5000e-05           2.7182e-01      1.4810e-04
    1.6680    29.2117      1.4200e-04           2.7686e-01      8.4354e-04
    1.6890    29.1759      7.5000e-05           2.8165e-01      4.4662e-04
    1.7099    29.1469      4.5000e-05           2.8631e-01      2.6851e-04
    1.7309    29.1274      1.1000e-05           2.9025e-01      6.5723e-05
    1.7519    29.1199      2.2000e-05           2.9318e-01      1.3151e-04
    1.7728    29.1267      1.6500e-04           2.9502e-01      9.8590e-04
    1.7938    29.1487      7.6000e-05           2.9532e-01      4.5342e-04
    1.8148    29.1856      2.4000e-04           2.9433e-01      1.4282e-03
    1.8357    29.2358      4.5600e-04           2.9277e-01      2.7044e-03
    1.8567    29.2972      4.6100e-04           2.9071e-01      2.7226e-03
    1.8777    29.3673      5.0800e-04           2.8891e-01      2.9858e-03
    1.8986    29.4440      3.1500e-04           2.8769e-01      1.8418e-03
    1.9196    29.5253      4.3500e-04           2.8708e-01      2.5295e-03
    1.9405    29.6097      7.9800e-04           2.8681e-01      4.6139e-03
    1.9615    29.6960      1.5420e-03           2.8685e-01      8.8638e-03
    1.9825    29.7831      1.1220e-03           2.8720e-01      6.4118e-03
    2.0034    29.8701      8.8600e-04           2.8842e-01      5.0337e-03
    2.0244    29.9562      1.0800e-04           2.8976e-01      6.1007e-04
    2.0454    30.0409      1.8400e-04           2.9163e-01      1.0335e-03
    2.0663    30.1236      1.9900e-04           2.9390e-01      1.1117e-03
    2.0873    30.2038      4.1400e-04           2.9622e-01      2.3004e-03
    2.1083    30.2809      2.0600e-04           2.9922e-01      1.1388e-03
    2.1292    30.3547      6.3700e-04           3.0199e-01      3.5044e-03
