            # q-path           omega(meV)         lw_diff(meV)          lambda_diff
            2.875800            28.592300          1.17500e-03          7.28600e-03
            2.889300            28.576900          1.65600e-03          1.02796e-02
            2.902900            28.564600          1.30200e-03          8.08900e-03
            2.916400            28.555700          1.64100e-03          1.02010e-02
            2.930000            28.550300         -3.59000e-04         -2.23300e-03
            2.943500            28.548500          1.80000e-04          1.11950e-03
            2.976000            28.542300          3.90000e-04          2.42700e-03
            3.008500            28.524000          1.44600e-03          9.00920e-03
            3.040900            28.494100          9.68000e-04          6.04370e-03
            3.073400            28.453600          5.46000e-04          3.41860e-03
            3.105900            28.404200          6.04000e-04          3.79490e-03
            3.138400            28.347900          3.30000e-04          2.08160e-03
            3.170800            28.287900          1.07000e-04          6.77800e-04
            3.203300            28.227900          7.80000e-05          4.96190e-04
            3.235800            28.172200          1.13000e-04          7.21720e-04
            3.268300            28.126200          8.50000e-05          5.44670e-04
            3.300700            28.095100          1.25000e-04          8.02790e-04
            3.333200            28.084500          1.38000e-04          8.86910e-04
            3.365700            28.099100          1.41000e-04          9.05280e-04
            3.398100            28.142200          1.33000e-04          8.51300e-04
            3.430600            28.215700          4.34000e-04          2.76333e-03
            3.463100            28.319300          5.51000e-04          3.48270e-03
            3.495600            28.450700          8.43000e-04          5.27920e-03
            3.528000            28.606100          1.25500e-03          7.77440e-03
            3.560500            28.780500          1.91500e-03          1.17193e-02
            3.593000            28.906100          2.94000e-04          1.78360e-03
            3.625500            28.869700          9.90000e-05          6.02100e-04
